CAMPO_OFICIAL,CAMPO_SIH,UBICACION,CUENCA,FECHA,CATEGORIA,PETROLEO_MMB,PETROLEO_CRUDO_EQUIVALENTE_MMBPCE,GAS_MMMPC
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2011,PROBABLES,0.0,3.9895059999999987,22.07864600000002
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2011,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2012,PROBADAS,2.136627,37.537983,148.606299
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2012,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2012,POSIBLES,0.0,3.975633000000002,22.119677999999993
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2013,PROBADAS,3.778442,49.919948,192.279828
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2013,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2013,POSIBLES,0.0,4.045428000000001,22.549132999999983
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2014,PROBADAS,3.17086,50.615522,190.484481
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2014,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2014,POSIBLES,0.0,4.105386000000003,22.768389000000013
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2015,PROBADAS,2.901215,47.89555,178.872183
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2015,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2015,POSIBLES,0.0,4.095222,22.586894
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2016,PROBADAS,2.60754,43.307155,168.553898
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2016,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2016,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2017,PROBADAS,2.674996,43.224688,174.362881
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2017,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2017,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2018,PROBADAS,2.09851,33.126557,133.7064
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2018,PROBABLES,0.1562929999999998,1.5584339999999983,6.042120000000011
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2018,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2019,PROBADAS,0.0,32.466115,134.748757
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2019,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2019,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2020,PROBADAS,1.786408,28.734082,116.213046
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2020,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2020,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2021,PROBADAS,2.703162,25.150472,100.756829
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2021,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2021,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2022,PROBADAS,2.459886,20.678036,86.829862
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2022,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2022,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2023,PROBADAS,2.905403,21.259872,90.321725
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2023,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2023,POSIBLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2024,PROBADAS,2.612068,18.427592,76.941351
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2024,PROBABLES,0.0,0.0,0.0
GIRALDAS,GIRALDAS,Terrestre,Cuencas del Sureste,01/01/2024,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2018,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2018,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2018,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2019,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2019,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2019,POSIBLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2020,PROBADAS,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2020,PROBABLES,0.0,0.0,0.0
GOMEÑO,GOMENO,Terrestre,Burgos,01/01/2020,POSIBLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2010,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2010,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2010,POSIBLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2011,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2011,PROBABLES,0.237222,0.259508,0.125117
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2011,POSIBLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2012,PROBADAS,0.209251,0.242636,0.138275
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2012,PROBABLES,1.108142,1.2563769999999999,0.6139589999999999
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2012,POSIBLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2013,PROBADAS,0.217744,0.238533,0.089153
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2013,PROBABLES,0.868395,0.975925,0.46114800000000006
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2013,POSIBLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2014,PROBADAS,0.025223,0.040645,0.071517
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2014,PROBABLES,0.20619500000000002,0.22745100000000001,0.09856600000000001
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2014,POSIBLES,0.393436,0.44598499999999996,0.24367399999999997
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2015,PROBADAS,0.006085,0.013972,0.036442
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2015,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2015,POSIBLES,0.24416499999999997,0.276994,0.151698
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2016,PROBADAS,0.00027,0.000284,6.8e-05
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2016,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2016,POSIBLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2017,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2017,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2017,POSIBLES,0.187375,0.226905,0.184859
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2018,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2018,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2018,POSIBLES,0.187375,0.209603,0.184859
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2019,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2019,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2019,POSIBLES,0.170653,0.184586,0.168361
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2020,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2020,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2020,POSIBLES,0.10626,0.11017,0.074062
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2021,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2021,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2021,POSIBLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2022,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2022,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2022,POSIBLES,0.068949,0.075381,0.048058
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2023,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2023,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2023,POSIBLES,0.072841,0.077518,0.05077
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2024,PROBADAS,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2024,PROBABLES,0.0,0.0,0.0
GRAN MORELOS,GRAN MORELOS,Terrestre,Tampico-Misantla,01/01/2024,POSIBLES,0.071994,0.073867,0.05018
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.862184,3.96309
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.17675000000000007,0.8124449999999999
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,0.17733500000000002,0.8151330000000003
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.853782,3.998651
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.1738249999999999,0.8141009999999995
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,0.174045,0.8151330000000003
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.850036,3.99682
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.711408,3.345
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,0.0,0.0
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,1.287221,6.074853
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.4725220000000001,2.2299999999999995
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,0.07419799999999999,0.3501670000000008
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.620011,2.928435
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.580898,2.743694
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,0.6535230000000001,3.086717
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.625962,2.95852
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.5494709999999999,2.596996
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,0.641159,3.030348000000001
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.292684,1.38867
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.432692,2.052951
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.07501199999999997,0.3559030000000001
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.217209,1.06033
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.125819,0.6142000000000001
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.07351800000000003,0.3588859999999998
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2021,PROBADAS,0.0,0.268805,1.509339
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2021,PROBABLES,0.0,0.12323899999999999,0.6919890000000002
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2021,POSIBLES,0.0,1.190257,6.683294
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2022,PROBADAS,0.0,0.967716,5.424575
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2022,PROBABLES,0.0,1.2393129999999999,6.946756
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2022,POSIBLES,0.0,1.4293840000000002,8.011678000000002
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2023,PROBADAS,0.0,0.893471,5.007377
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2023,PROBABLES,0.0,1.2218810000000002,6.848979999999999
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2023,POSIBLES,0.0,1.3665629999999998,7.659964000000002
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2024,PROBADAS,0.0,0.402004,2.240012
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2024,PROBABLES,0.0,0.16141500000000003,0.8968069999999999
GRANADITAS,GRANADITAS,Terrestre,Burgos,01/01/2024,POSIBLES,0.0,0.8268890000000001,4.581913
GRANDE,GRANDE,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.383112,2.25292
GRANDE,GRANDE,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.07588699999999998,0.4462600000000001
GRANDE,GRANDE,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,1.677276,9.863345
GRANDE,GRANDE,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.359358,1.868998
GRANDE,GRANDE,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.08734799999999998,0.454291
GRANDE,GRANDE,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,1.38292,7.192469
GRANDE,GRANDE,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.368647,1.917308
GRANDE,GRANDE,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.08652300000000002,0.44999999999999996
GRANDE,GRANDE,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,1.297845,6.75
GRANDE,GRANDE,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.483858,2.516513
GRANDE,GRANDE,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.08652300000000002,0.44999999999999973
GRANDE,GRANDE,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,0.34609199999999996,1.7999999999999998
GRANDE,GRANDE,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.422325,2.196484
GRANDE,GRANDE,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.08652299999999996,0.4500000000000002
GRANDE,GRANDE,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,0.34609200000000007,1.7999999999999998
GRANDE,GRANDE,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.373873,1.944489
GRANDE,GRANDE,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.082625,0.4297279999999999
GRANDE,GRANDE,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,0.336799,1.7516680000000004
GRANDE,GRANDE,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.115676,0.601625
GRANDE,GRANDE,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.057337,0.298207
GRANDE,GRANDE,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2018,PROBADAS,0.0,0.427337,2.338096
GRANDE,GRANDE,Terrestre,Burgos,01/01/2018,PROBABLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2018,POSIBLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2019,PROBADAS,0.0,0.439828,2.946163
GRANDE,GRANDE,Terrestre,Burgos,01/01/2019,PROBABLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2019,POSIBLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2020,PROBADAS,0.0,0.22512,1.585265
GRANDE,GRANDE,Terrestre,Burgos,01/01/2020,PROBABLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2020,POSIBLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2021,PROBADAS,0.0,0.30487,2.05409
GRANDE,GRANDE,Terrestre,Burgos,01/01/2021,PROBABLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2021,POSIBLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2022,PROBADAS,0.0,0.359514,2.639076
GRANDE,GRANDE,Terrestre,Burgos,01/01/2022,PROBABLES,0.0,0.368062,2.7018259999999996
GRANDE,GRANDE,Terrestre,Burgos,01/01/2022,POSIBLES,0.0,0.27407800000000004,2.011915
GRANDE,GRANDE,Terrestre,Burgos,01/01/2023,PROBADAS,0.0,0.283521,1.474575
GRANDE,GRANDE,Terrestre,Burgos,01/01/2023,PROBABLES,0.0,0.519489,2.7018260000000005
GRANDE,GRANDE,Terrestre,Burgos,01/01/2023,POSIBLES,0.0,0.386838,2.011915
GRANDE,GRANDE,Terrestre,Burgos,01/01/2024,PROBADAS,0.0,0.379193,1.972155
GRANDE,GRANDE,Terrestre,Burgos,01/01/2024,PROBABLES,0.0,0.0,0.0
GRANDE,GRANDE,Terrestre,Burgos,01/01/2024,POSIBLES,0.0,0.21367499999999995,1.1113059999999997
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2010,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2010,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2010,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2011,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2011,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2011,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2012,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2012,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2012,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2013,PROBADAS,0.00685,0.007078,0.001457
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2013,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2013,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2014,PROBADAS,0.018358,0.021096,0.012696
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2014,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2014,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2015,PROBADAS,0.012379,0.013533,0.005335
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2015,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2015,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2016,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2016,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2016,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2017,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2017,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2017,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2018,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2018,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2018,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2019,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2019,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2019,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2020,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2020,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2020,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2021,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2021,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2021,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2022,PROBADAS,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2022,PROBABLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2022,POSIBLES,0.0,0.0,0.0
GUADALUPE,GUADALUPE,Terrestre,Tampico-Misantla,01/01/2023,PROBADAS,0.0,0.0,0.0
